"house.num","DTXSID2021781","DTXSID3020205","DTXSID7021360","DTXSID8020462","DTXSID8020913"
764,0,0,60059.3029155,384.563484432,0
765,0,0,1512472.566858,1454.296038192,0
766,0,0,0,0,0
767,0,0,1492005.024,0,0
768,0,0,0,0,0
769,0,0,134902.834125576,0,0
770,52016.347293372,0,361621.744,0,0
771,0,0,3027532.272,0,0
772,0,0,462899.197033496,2955.116171826,0
773,0,0,81637.378991168,0,0
774,0,0,1346805.424,0,0
775,0,0,321481.698442024,0,0
776,0,0,374196.732,0,0
777,0,0,62133.06,2885639.6747178,0
778,0,0,1499042.916,0,4621.88029376
779,0,5927.40632988,99103.96065644,80719.50259164,0
780,0,0,133665.776,4581.6,0
781,0,0,2929.892,0,0
782,0,0,0,82071.077237248,50913.050862552
783,0,0,1433310.4,101895.94623672,0
784,0,0,0,0,0
785,96881.39981636,0,0,56251.259217855,11751.228774792
786,0,0,0,1618265.08658293,0
787,0,0,0,1485396.47657201,602.553842352
788,0,0,1737061.44007082,0,0
789,0,0,2387221.842,0,0
790,0,0,98.8185936,0,0
791,0,0,1091179.596,3152.976190455,0
792,257827.62818592,10562.951566206,29472.366079026,751064.47535616,0
793,0,0,2940.756,2812946.47537127,0
794,0,0,1985759.00192031,0,0
795,0,2855.568,1768085.104,1337308.86274531,4172.424970252
796,0,0,2348836.73416785,0,0
797,0,0,0,0,0
798,0,0,356375.8,0,0
799,0,0,0,0,0
800,0,0,333385.7213964,534942.398496,1106.185196025
801,0,0,3014.004,0,0
802,0,0,0,0,0
803,0,0,0,0,0
804,0,0,1371177.792,0,0
805,0,0,179105.48,0,0
806,3245.206507257,0,141851.32,3004.239794556,3404.469967832
807,0,0,391651.048,0,0
808,0,0,377458.704,265053.620157928,70613.992768335
809,0,0,55431.612,0,0
810,169430.882487804,0,2030055.184,0,0
811,0,0,765242.25,0,0
812,0,0,111956.8,0,0
813,0,0,0,0,0
814,0,0,100.0809033,0,0
815,0,0,575595.7,0,0
816,48213.98061588,0,64.968781,0,5097.980502
817,0,0,121811,0,0
818,0,0,3288.544,0,0
819,0,0,36684.62,1740187.50468599,0
820,0,0,0,0,0
821,0,0,0,1340702.93722856,3766.47171201
822,0,0,671688.8194748,0,0
823,54423.650505705,0,0,0,1314.999582156
824,0,0,0,86731.596882112,0
825,0,0,177553.2,0,8378.79
826,0,0,98645.2,0,2011.884
827,0,0,182341.160580684,452294.0004609,0
828,0,133058.43138539,0,59924.755558512,2698.20479424
829,0,0,0,0,0
830,0,0,0,0,0
831,0,0,885419.49,0,0
832,0,0,142906,87568.469380714,0
833,95877.7753912,0,3282.384,0,0
834,0,0,127057.44,175312.63696827,0
835,98081.94151821,0,0,0,0
836,0,17811.805570625,240557.8584328,0,0
837,169540.75681686,0,1563876.844,0,0
838,0,0,925745.4,2540569.07656625,0
839,0,0,0,6085774.90533012,0
840,0,0,202036.8,0,0
841,0,0,0,0,0
842,0,0,2187998.2921345,0,0
843,0,0,2745797.1977751,2056849.54986202,0
844,0,0,765477.59,0,0
845,0,0,0,0,0
846,0,0,0,197996.819259564,1263.508983184
847,60408.47941388,0,727250.264,0,0
848,0,0,114697.86136352,1559634.16958137,0
849,0,0,1324100.3,0,0
850,0,0,876974.82,0,0
851,0,0,121999.2,2948.4,1599.845979515
852,110285.59964658,0,822332.57835656,0,0
853,0,0,0,0,0
854,0,8671.44,711765.100219315,140366.021543424,0
855,0,0,2470733.074,98.28,0
856,0,24523.205519214,29879.873102088,0,0
857,0,0,0,5.89429176,1671.44083848
858,0,0,388341.647186675,25605.369815949,1667.032170495
859,0,0,1239530.88,7781.0745194,0
860,0,0,405589.8,94886.112924372,0
861,0,0,204194.12,0,0
862,0,12001.824,0,0,0
863,0,0,135296,0,432.834977997
864,0,0,71148.761616432,4586.4,4100.41149408
865,0,0,0,0,0
866,0,0,0,0,0
867,0,0,351036,0,0
868,88297.622673777,0,23.8984182,0,0
869,125988.792849634,0,3045.868,0,0
870,0,0,183773.4,0,4390.8752129
871,0,0,0,647.6251782,0
872,0,0,0,215775.964851328,0
873,0,0,2970.324,0,0
874,0,0,467159.166,4814.33879749,0
875,143603.67462462,0,176.4712512,991745.8450718,0
876,0,0,1345253.812,0,5406.21034236
877,0,0,1069135.292,2704327.15684121,0
878,0,0,0,0,0
879,0,5840.136,64975.8546944,182358.867771808,0
880,123139.28211008,0,47044.4,315117.6095067,0
881,0,0,795630.986676,1310.4,0
882,0,0,749277.22903168,0,0
883,108974.807788535,0,20640.84,0,0
884,0,0,0,0,0
885,0,0,625708.771963476,0,0
886,0,0,178006.2356122,0,0
887,0,16490.203815946,91870.482244356,0,0
888,0,0,3064.918450672,0,0
889,0,0,0,18842.794696432,0
890,0,0,1083795,0,0
891,0,0,0,3980.31518556,0
892,0,33714.666269256,15921.418589832,0,0
893,0,0,61250.588,24805.249606592,0
894,0,0,0,69146.265562185,0
895,0,0,1138942.22521901,0,0
896,0,0,1373491.74488704,2193.1,0
897,0,0,0,733590.586324596,0
898,0,0,182084.082134085,429467.4949971,0
899,0,10833.068424609,351458.672182652,0,0
900,0,0,734168.75365726,0,0
901,0,0,307882.52445871,11367.0384828,0
902,0,0,0,56968.046362458,0
903,0,0,0,0,0
904,0,0,385633.98,0,0
905,0,0,0,0,0
906,0,0,1048553.8936664,0,0
907,0,0,893.55440496,2527636.22641421,0
908,0,0,47274.588806016,0,4715.158567746
909,0,0,199956,0,0
910,0,0,2875.964,0,0
911,0,0,0,0,0
912,0,0,0,130727.367907296,0
913,0,0,1696770.04,0,0
914,0,0,1437818.2757783,1598257.52185627,0
915,0,3973.632,704752.623381759,1065032.69185368,2449.055707416
916,0,0,2901797.128,4646.410186437,0
917,0,0,15020.49,0,0
918,0,0,0,25714.5,0
919,0,0,1424644.01,167480.02408705,0
920,0,0,0,888346.122671674,0
921,0,0,1012823.93670389,1934835.67221317,0
922,0,0,0,0,0
923,0,0,182338.8,0,0
924,0,0,0,1106.4387168,0
925,110855.791008288,0,439240.061821208,2779.039849144,0
926,0,0,20992.33333557,6753.616972102,0
927,0,0,93343.68,0,0
928,0,0,0,9059668.45973921,0
929,0,0,0,0,0
930,0,0,307630.469121879,0,0
931,0,0,502891.73293024,182913.456399984,0
932,0,0,1645941.7,29444.9082287,0
933,0,7346.304,194296.7,0.069314865984,0
934,0,0,151459.5,0,0
935,0,0,0,148443.0232158,35454.91576992
936,0,0,0,2513431.57039917,0
937,0,0,0,0,0
938,0,0,0,0,0
939,0,0,1413319.832,63751.07931156,0
940,0,0,0,0,0
941,0,2741.207038724,1080092.02464732,2711.04,0
942,0,0,440960.889106746,0,3648.099112771
943,81512.59699638,0,158890.8,0,0
944,0,0,0,0,0
945,0,0,0,0,0
946,0,0,1123544.7710456,15540.013583991,0
947,0,0,2394776.77187494,0,0
948,0,0,303809.12352918,4453.766746488,0
949,0,0,0,369835.100197034,0
950,0,0,381673.826009184,0,0
951,0,0,0,0,0
952,0,0,0,0,0
953,0,0,350713.290224236,0,0
954,0,0,0,0,0
955,0,0,60143.884,0,0
956,0,0,145661.026775872,0,0
957,0,0,0,0,0
958,0,0,123437.6,3603.6,0
959,0,0,3152.212,18054.6600896,0
960,0,0,51.618608,0,0
961,0,0,0,0,0
962,0,0,112.014036,891.42208569,748.926766796
963,0,0,0,0,0
964,0,0,0,0,0
965,0,0,0,3136008.26927606,0
966,71022.246636108,0,134.4269235,0,0
967,0,0,455138.448,0,0
968,0,0,0,207135.50148252,0
969,0,0,0,22713.808433085,0
970,0,0,0,0,0
971,0,0,0,0,0
972,0,0,495388.271028,368390.427554019,0
973,0,0,0,2608270.00194106,0
974,0,0,0,0,0
975,0,0,0,0,5188.814711025
976,0,0,882883.22,0,0
977,0,0,0,2321595.72249987,0
978,0,0,136240.5898908,0,2473.52
979,0,0,0,379982.505864192,0
980,151016.698146184,0,37155.27699631,2178966.12806023,4335.88713762
981,0,0,1040947.43017888,4350.237834684,0
982,0,0,392320.182,5833.1,0
983,0,0,0,0,64951.36053684
984,0,0,130688.782136016,32289.195630042,0
985,0,0,97303.513458815,235262.5817104,0
986,0,0,1018342.512,57463.892204264,0
987,92889.890503839,0,0,0,0
988,0,0,747444.04059636,189834.260098656,0
989,0,0,764679,0,0
990,0,0,205821.561394502,0,0
991,0,0,3144.624,0,0
992,0,0,0,0,0
993,0,0,2211196.21374226,4727.01667344,0
994,0,0,1763483.70991978,61451.430678572,0
995,129708.207009108,0,0,0,0
996,0,0,71746.169060862,156215.421102906,0
997,0,12579.672,0,0,0
998,0,0,0,0,0
999,0,0,353807.13072,0,0
1000,0,0,3417.764,0,0
