house.num,DTXSID2021781,DTXSID3020205,DTXSID7021360,DTXSID8020462,DTXSID8020913
771,0,0,1456317.7482243,65271.980378096,0
772,0,0,2443398.1495433,0,339.240849948
773,0,0,147640.342213776,5671.498046616,0
774,0,0,0,0,0
775,0,0,338840.944,0,0
776,0,0,109573.471710195,2745020.01812746,0
777,0,0,3113113.204,0,5953.95018358
778,0,0,0,0,0
779,0,0,120.1224372,2488723.46512608,0
780,0,19512.455403,22672.8318885,1853.488682185,0
781,0,0,766623.4756632,295509.047174324,0
782,0,0,61807.632,0,0
783,118559.9555448,0,88.3083564,0,0
784,0,0,158.1820128,0,0
785,0,0,5156.178797457,127403.536782753,0
786,0,0,0,33327.316204,0
787,0,0,1273475,0,0
788,0,0,170089.92,0,0
789,0,0,971684.3739709,7794.212402592,0
790,0,0,0,0,0
791,0,0,88021.704698736,0,0
792,0,0,0,3064.89689415,0
793,0,0,0,294763.766919804,0
794,0,0,184045.41232056,1560294.89506537,0
795,0,0,557253.09919351,2415201.55919297,0
796,0,0,0,0,0
797,0,0,0,0,3396.364962144
798,0,0,0,5901627.50935445,0
799,0,0,0,642072.80089316,0
800,0,0,0,0,0
801,152031.270311208,0,6444.1720975,9087.955487028,0
802,0,0,0,0,0
803,0,0,0,0,0
804,190535.535642256,0,58031.428525924,0,0
805,437738.091306768,0,58680.252,193842.189048406,0
806,0,0,3185.168,0,0
807,0,0,1737673.0356824,0,0
808,0,0,1112149.95,77574.483064023,0
809,0,0,155963.68,1875638.17716082,0
810,0,0,413356.56,0,0
811,0,0,978492.752,766722.097124256,80495.00652732
812,0,0,3306.884,54330.76166544,0
813,0,0,0,0,0
814,0,0,50014.346032884,0,0
815,0,0,1374721.712,0,0
816,0,0,129396.96,609203.44769076,0
817,0,0,758156.444229032,0,0
818,0,0,61915.92,12055.179205433,76798.99905
819,0,0,59258.916,3397.062049875,0
820,0,0,0,36393.914633153,0
821,0,0,149525.5,0,0
822,0,0,774332.84,0,0
823,0,0,44605.44,14581.239548022,0
824,114775.38018695,0,1339747.6466048,16874.625,2166.145127965
825,0,0,40550.24772351,762.3,0
826,169520.58948825,0,33.5552616,1613695.64065382,0
827,0,0,0,20541.12925992,0
828,0,0,30789.632,0,0
829,0,0,0,0,0
830,89162.36249292,0,0,1781.144425368,0
831,0,0,698778.208,0,0
832,27805.34015586,0,2118821.1591452,0,0
833,0,0,56923.1704356,0,0
834,0,0,0,71309.687634318,0
835,0,0,8752.022362384,1431.199910714,0
836,0,0,1036139.37,0,0
837,0,0,611035.448,917.28,0
838,0,0,118967.904,0,0
839,0,0,118271.836605468,0,0
840,0,0,0,0,0
841,0,0,0,217711.421684185,0
842,0,0,680620.512,0,0
843,0,0,233122.4,0,0
844,0,0,107593.212062,0,0
845,0,0,0,0,0
846,0,0,0,119883.37826376,0
847,0,0,34992.58,1015802.2404979,0
848,0,0,1500945.728,9130.333408896,0
849,0,0,611304.95497128,0,0
850,0,0,903066.76,61250.436848788,517.60592136
851,0,0,0,0,0
852,0,0,579196.291501072,0,987.028369614
853,0,0,46594.3103336,0,0
854,0,0,0,0,0
855,0,0,470388.64,0,0
856,0,0,177030.821577056,2367587.45493379,0
857,0,0,0,285349.1064723,0
858,0,0,101061.92528208,0,0
859,0,0,10340.2385975,78838.983137052,0
860,0,0,148432.9,497074.615400265,0
861,296277.1765872,0,565767.4553822,203031.969193458,0
862,0,0,6194.832,13249.452227261,0
863,0,0,0,0,0
864,0,0,2553959.192,0,0
865,0,0,184355.328,5273.3065329,0
866,0,0,1012239.696,0,0
867,0,0,2329535.74384731,0,0
868,0,0,0,0,0
869,0,0,0,0,1219.394262177
870,0,0,191.024838,0,1541.556247088
871,0,0,0,0,0
872,0,0,0,0,0
873,0,0,1119240.54,442321.58120265,0
874,0,0,1206295,54012.078268902,4506.900689256
875,0,0,405751.119556,0,0
876,0,0,123.9673092,95722.909626344,0
877,0,0,808784.56,0,0
878,0,0,234264.9868114,0,0
879,0,0,409048.806,0,0
880,0,0,1119.301444863,1355031.97218626,0
881,0,0,139850.06534151,0,0
882,0,0,1459055.32197101,70110.608253504,0
883,0,0,63017.412,0,1311.98266802
884,0,0,0,0,0
885,0,0,165583.147792419,0,0
886,0,11196.515756943,8821.664904606,0,0
887,0,0,215838.040101018,0,0
888,0,0,494445,2504.7,0
889,132119.376204948,0,0,0,0
890,0,0,708894.845061644,0,0
891,0,0,23.016672,0,0
892,0,0,0,2461.868147088,0
893,0,0,585904.22,0,0
894,0,0,66284.664,3380843.3232422,0
895,0,0,1705683.9562432,0,0
896,0,0,183984.606069476,3548655.5255424,0
897,0,12608.143901766,20085.37931429,0,0
898,0,0,889411.4824761,0,0
899,0,0,120531.84,98.28,0
900,84751.3378104,0,55045.836,17320.57240085,0
901,87538.379606876,0,1044612.1,49353.621873,0
902,0,0,0,110646.48953064,0
903,0,0,0,0,0
904,0,0,3055.6541225,0,0
905,0,0,454788.6,0,8000.288398284
906,0,0,0,146451.7026705,0
907,0,0,0,0,0
908,9455.313432924,6537.2843492,29625.24302045,0,0
909,0,0,454461.385079037,0,0
910,0,0,2175739.8,177182.661186042,0
911,0,0,1006881.25500225,68578.456144004,0
912,181765.243491975,0,1789994.4734879,19970.26142646,0
913,0,0,175713.6,0,0
914,154048.928231016,0,0,3258.673476828,0
915,0,0,1064967.0563821,52583.13104544,0
916,0,0,40441.9157936,0,0
917,0,0,0,1311744.22851254,0
918,0,0,0,166861.569120952,0
919,0,0,408860,1244239.07269713,0
920,0,0,1268811.52,0,0
921,0,0,0,0,0
922,0,0,80863.5196512,4547.780061654,0
923,0,0,0,1029165.68210238,255.695120247
924,0,0,0,0,0
925,0,0,0,0,0
926,0,0,838977.096333984,292214.02689765,0
927,0,0,300277.9064874,0,0
928,0,0,0,0,0
929,135177.039410101,0,0,0,0
930,0,0,71204.451810152,29593.943369536,0
931,0,0,0,0,0
932,0,0,257320.75,0,0
933,0,0,2223312.694216,0,0
934,0,0,0,0,0
935,117297.76526286,0,186.225027,0,0
936,0,0,62399.19547083,0,0
937,0,0,62018.004,42034.266978,0
938,371523.630670752,0,308842.5644925,0,3895.566192945
939,0,0,0,0,0
940,0,0,345699.111544794,237562.035631644,0
941,0,0,0,0,0
942,0,0,753833.159650676,0,0
943,0,0,37963.874102484,4130307.62065376,0
944,12978.16982718,15170.767052385,14278.327075194,1343852.19949053,0
945,0,0,0,3483557.91272398,0
946,0,0,635338.828296272,1491.700536144,0
947,105255.769376824,0,501456.5,0,0
948,0,0,59252.712,0,0
949,0,0,157192.105154666,0,0
950,0,0,1707586.34480059,0,0
951,0,0,559361.757000192,0,0
952,0,0,34381.6,81095.03149748,0
953,117437.38064387,0,1402543.168,0,0
954,0,0,162710.5,954895.231809792,0
955,0,0,0,0,0
956,0,0,212314.51,0,0
957,0,0,71154.6225975,0,0
958,0,0,0,0,0
959,0,0,1123482.672,0,0
960,0,0,0,251352.843664104,0
961,0,0,0,0,0
962,0,0,0,0,0
963,0,0,3183.50960718,115945.167012584,0
964,0,0,53.2149912,0,0
965,0,0,0,0,0
966,0,0,676984.256,299495.968994376,0
967,0,0,1335386.782,0,2551.89
968,0,0,0,1529236.61928874,0
969,0,0,0,2099852.90626202,0
970,0,0,0,82272.287259008,0
971,0,0,0,0,0
972,0,8758.464,1245996.5684916,1733850.77379114,0
973,0,0,128.888064,1041.2239656,0
974,0,0,0,765483.866272944,0
975,59861.99856555,0,297069.468,0,968.682
976,192114.65404125,0,772239.74,0,0
977,0,0,0,696.26243232,27962.272745445
978,0,0,825661.13,0,0
979,0,0,0,0,0
980,0,0,0,0,0
981,0,0,0,0,0
982,0,0,495720.96,0,0
983,0,0,94.7831328,0,0
984,0,0,593343.412,0,1950.41386566
985,0,29130.83275068,409556.683831646,0,0
986,0,0,55330.360863144,0,0
987,0,0,907624.8,0,0
988,0,0,353934.12,0,3634.993471824
989,0,0,126993.324,0,0
990,0,0,0,2219874.71576409,0
991,0,0,30737.164,154409.717916912,0
992,0,0,1064104.67517,1146301.58247333,0
993,0,0,3615969.21903195,0,0
994,0,3572.304,21056.52,16111.26,0
995,62306.98658352,0,0,23757.789220992,2997.25582035
996,0,0,2789922.304,0,0
997,0,0,375645.2,5503.68,991.125345705
998,0,0,0,164400.332710636,0
999,112362.872985814,0,0,0,0
1000,0,0,1793691.544,0,0
