"household","dtxsid","total.used","dir.derm.exp","dir.derm.max","dir.derm.abs","dir.inhal.exp","dir.inhal.max","dir.inhal.mass","dir.inhal.abs","dir.ingest.exp","dir.ingest.abs","dir.release","ind.derm.exp","ind.derm.pr.exp","ind.derm.ar.exp","ind.derm.max","ind.derm.abs","ind.inhal.exp","ind.inhal.pr.exp","ind.inhal.ar.exp","ind.inhal.amb.in","ind.inhal.amb.out","ind.inhal.max","ind.inhal.mass","ind.inhal.abs","ind.ingest.exp","ind.ingest.abs","out.sur","out.air","drain","waste","food.ing","food.abs"
102,"DTXSID7021360",594282.5,0.0417576923076923,8.03854623794178e-05,2.80019454432648e-05,0.00869946088784158,0.226347884695851,0.276642856233362,0.044262856997338,0,0,8.35153846153846,1.91123285642626,1.91123285642626,0,0.00029055246737308,0.00128163768144622,1.00483378335227,1.00483378335227,0,0,0,6.06495110819037,24.6049295646532,3.93678873034451,2.22071613657352e-07,2.22003531830324e-07,0,1338.11815604829,0,23.032685349428,0,0
102,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"DTXSID8020462",215598.06227817,0,0,0,0,0,0,0,0,0,0,0.551028826016882,0.551028826016882,0,8.25059984689691e-05,0.0666493300034246,0.00120837769974094,0.00120837769974094,0,0,0,0.00276503849125859,0.0183945069778004,0.00294312111644807,0.0118410214710333,0.00945879450635468,0,3.51146870571235,578.369243477866,6.00148815429422,0,0
103,"DTXSID8020913",3241.04653092,0.0445198699302198,9.38691851809129e-05,0.000193246234214924,0.000537585423705232,0.0335888840254929,0.0107517084741046,0.00172027335585674,0,0,8.90397398604395,0.28033155194596,0.28033155194596,0,4.2665622830016e-05,0.0012168262786217,0.0022841561729074,0.0022841561729074,0,0,0,0.00353109178688165,0.0355249529135014,0.00568399246616022,3.57362728165604e-07,3.57259992813785e-07,0,5.28407623750697,0,0.967784745961793,0,0
104,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
